Data;E83675000;E83345000;E83029900;E83660000;E83800002;E83892998;E83900000;E83440000;E83690000;E83250000;E83880000;E83300200;E83892990;E83105000;E83050000;E83677000;E83069900;E83520000
30/8/1944;;;;84,32;588;;47,9602;80,5;313,8745;13,91893;;;;;34,2;;;
31/8/1944;;;;62,78;628;;38,44;86,05;361,8011;29,90748;;;;;72;;;
1/9/1944;;;;49,85;520;;23,8569;59,4;266,2921;16,13788;;;;;38,8;;;
2/9/1944;;;;41,49;390;;17,4418;37;186,3082;10,84847;;;;;20,8;;;
3/9/1944;;;;17,4;294;;13,2628;23,18;113,8372;8,979465;;;;;13,9;;;
4/9/1944;;;;16,22;232;;12,8322;16,62;83,7275;7,67452;;;;;10,525;;;
5/9/1944;;;;15,04;182;;11,9915;8,36;67,369;6,85193;;;;;8,25;;;
6/9/1944;;;;13,27;156;;11,7856;12,32;60,8093;7,258426;;;;;7,95;;;
7/9/1944;;;;11,5;166;;16,7075;15,22;69,0761;11,33825;;;;;13,6;;;
8/9/1944;;;;10,66;210;;19,2139;16,62;76,1782;29,17437;;;;;12,1;;;
9/9/1944;;;;9,82;198;;16,466;16,62;89,6899;14,46098;;;;;8,9;;;
10/9/1944;;;;8,98;168;;15,0527;12,9;79,8963;10,36762;;;;;7,65;;;
11/9/1944;;;;8,14;147;;13,4806;10,58;62,4094;8,535128;;;;;7,05;;;
12/9/1944;;;;7,3;134;;12,8322;9,59;51,755;6,85193;;;;;6,45;;;
13/9/1944;;;;7,3;138;;11,7856;9,18;47,5702;7,258426;;;;;5,85;;;
14/9/1944;;;;7,3;139;;11,7856;8,36;43,6069;6,85193;;;;;5,85;;;
15/9/1944;;;;7,3;147;;10,1996;7,95;41,0852;6,85193;;;;;5,55;;;
16/9/1944;;;;4,15;139;;9,8202;7,54;39,8599;6,85193;;;;;5,55;;;
17/9/1944;;;;6,6;139;;9,0821;7,13;38,6581;6,45513;;;;;5,25;;;
18/9/1944;;;;6,6;148;;8,9019;6,72;37,4795;6,85193;;;;;5,015;;;
19/9/1944;;;;6,95;133;;8,7234;6,31;38,6581;5,691032;;;;;5,015;;;
20/9/1944;;;;6,95;114;;10,7815;5,63;38,6581;6,068128;;;;;5,015;;;
21/9/1944;;;;6,6;109;;10,1996;5,63;37,4795;5,691032;;;;;4,78;;;
22/9/1944;;;;6,6;112;;9,8202;5,9;36,3241;5,323955;;;;;4,78;;;
23/9/1944;;;;6,6;105;;9,6331;5,63;34,0816;5,323955;;;;;4,78;;;
24/9/1944;;;;5,9;92,5;;8,9019;5,63;32,9941;4,620337;;;;;4,78;;;
25/9/1944;;;;5,9;106;;9,264;5,63;31,929;4,967014;;;;;5,015;;;
26/9/1944;;;;5,9;100;;9,0821;5,36;34,0816;6,85193;;;;;5,85;;;
27/9/1944;;;;5,9;105;;8,9019;5,63;36,3241;6,85193;;;;;5,25;;;
28/9/1944;;;;6,6;101;;8,5466;5,9;36,3241;5,691032;;;;;5,015;;;
29/9/1944;;;;6,6;103;;8,3716;5,63;35,1915;4,967014;;;;;4,78;;;
30/9/1944;;;;6,6;103;;8,0267;5,63;34,0816;4,967014;;;;;4,545;;;
1/10/1944;;;;6,6;105;;8,3716;5,63;31,929;4,284053;;;;;4,545;;;
2/10/1944;;;;6,6;121;;8,1983;5,36;29,8649;3,958304;;;;;4,31;;;
3/10/1944;;;;7,3;138;;8,0267;4,82;28,8654;3,643236;;;;;4,31;;;
4/10/1944;;;;8,14;134;;13,0467;4,28;31,929;3,958304;;;;;7,65;;;
5/10/1944;;;;8,56;115;;10,5858;8,36;36,3241;8,100117;;;;;7,95;;;
6/10/1944;;;;8,14;115;;9,0821;10,58;37,4795;6,85193;;;;;5,55;;;
7/10/1944;;;;7,3;138;;9,0821;8,77;47,5702;6,45513;;;;;5,015;;;
8/10/1944;;;;7,3;114;;8,9019;7,95;39,8599;6,068128;;;;;4,78;;;
9/10/1944;;;;8,14;109;;8,1983;7,54;38,6581;6,85193;;;;;18,7;;;
10/10/1944;;;;7,72;119;;7,8568;6,72;41,0852;6,85193;;;;;12,7;;;
11/10/1944;;;;7,3;125;;7,6887;6,72;51,755;6,068128;;;;;7,95;;;
12/10/1944;;;;7,3;132;;7,6887;5,9;46,2247;5,691032;;;;;6,75;;;
13/10/1944;;;;8,14;139;;7,8568;7,13;46,2247;13,91893;;;;;17,5;;;
14/10/1944;;;;8,14;143;;8,0267;8,77;53,2;29,17437;;;;;25,3;;;
15/10/1944;;;;8,14;202;;7,8568;8,36;102,408;15,5705;;;;;16;;;
16/10/1944;;;;15,04;184;;7,6887;7,13;98,0494;11,33825;;;;;11,5;;;
17/10/1944;;;;13,86;216;;7,3577;7,95;79,8963;9,433047;;;;;27,26;;;
18/10/1944;;;;12,68;162;;7,1948;18,26;62,4094;7,258426;;;;;17,8;;;
19/10/1944;;;;13,86;168;;7,6887;15,8;69,0761;6,85193;;;;;10,525;;;
20/10/1944;;;;11,5;170;;7,8568;12,32;60,8093;8,535128;;;;;8,9;;;
21/10/1944;;;;11,5;139;;7,8568;12,9;51,755;6,85193;;;;;8,9;;;
22/10/1944;;;;10,66;130;;7,8568;9,18;47,5702;6,068128;;;;;7,05;;;
23/10/1944;;;;10,66;118;;7,6887;7,95;41,0852;5,691032;;;;;6,15;;;
24/10/1944;;;;10,66;109;;7,5224;6,72;37,4795;4,284053;;;;;5,55;;;
25/10/1944;;;;10,66;97;;7,5224;5,9;37,4795;3,958304;;;;;5,25;;;
26/10/1944;;;;22,53;133;;46,3696;8,36;50,3351;19,7154;;;;;5,25;;;
27/10/1944;;;;17,4;174;;27,4219;15,22;85,6861;11,83691;;;;;5,25;;;
28/10/1944;;;;9,82;154;;16,466;10,58;62,4094;8,100117;;;;;5,25;;;
29/10/1944;;;;6,6;150;;14,8231;12,9;53,2;9,433047;;;;;5,55;;;
30/10/1944;;;;5,9;178;;13,9213;12,9;51,755;8,100117;;;;;5,25;;;
31/10/1944;;;;5,9;216;;13,0467;7,13;44,9037;6,068128;;;;;5,015;;;
1/11/1944;;;;6,6;162;;11,7856;5,9;39,8599;4,967014;;;;;5,015;;;
2/11/1944;;;;6,95;112;;9,0821;5,63;32,9941;5,323955;;;;;4,78;;;
3/11/1944;;;;8,56;100;;10,7815;7,54;35,1915;8,535128;;;;;5,25;;;
4/11/1944;;;;6,95;150;;10,009;9,59;47,5702;11,83691;;;;;7,35;;;
5/11/1944;;;;6,6;141;;11,178;10,58;51,755;8,100117;;;;;5,85;;;
6/11/1944;;;;6,6;127;;10,7815;9,18;48,9403;8,535128;;;;;5,25;;;
7/11/1944;;;;6,6;142;;16,7075;9,18;53,2;19,09877;;;;;9,55;;;
8/11/1944;;;;54,73;310;;57,1657;31,04;213,3083;49,67722;;;;;73,6;;;
9/11/1944;;;;38,18;524;;48,7652;80,5;339,2975;32,91434;;;;;67,6;;;
10/11/1944;;;;27,78;496;;24,726;53,8;274,4778;20,97278;;;;;33,81;;;
11/11/1944;;;;20,25;352;;17,69;31,92;167,5572;15,01152;;;;;21,1;;;
12/11/1944;;;;14,45;260;;15,5171;22,36;111,4898;12,34437;;;;;14,2;;;
13/11/1944;;;;7,3;212;;15,0527;18,26;89,6899;12,86057;;;;;13,6;;;
14/11/1944;;;;8,14;210;;18,6992;19,9;95,9151;15,01152;;;;;20,5;;;
15/11/1944;;;;7,72;262;;29,6107;22,36;113,8372;16,71359;;;;;19,6;;;
16/11/1944;;;;7,3;280;;17,1954;20,72;104,6326;12,86057;;;;;14,2;;;
17/11/1944;;;;7,3;216;;13,4806;16,62;85,6861;9,895792;;;;;10,85;;;
18/11/1944;;;;6,6;180;;12,1991;13,48;69,0761;8,535128;;;;;8,575;;;
19/11/1944;;;;6,6;162;;11,3788;11,74;57,688;7,67452;;;;;7,95;;;
20/11/1944;;;;6,6;150;;10,9789;10,58;51,755;6,85193;;;;;7,05;;;
21/11/1944;;;;5,9;142;;10,5858;9,59;50,3351;7,67452;;;;;6,75;;;
22/11/1944;;;;5,9;150;;9,8202;8,77;47,5702;7,67452;;;;;6,45;;;
23/11/1944;;;;8,14;141;;9,6331;8,36;43,6069;6,068128;;;;;5,85;;;
24/11/1944;;;;22,53;141;;9,8202;9,18;56,1663;6,068128;;;;;7,35;;;
25/11/1944;;;;62,78;214;;28,9772;11,74;98,0494;6,45513;;;;;12,7;;;
26/11/1944;;;;141,9;788;;88,2951;35,95;454,0858;9,433047;;;;;57,2;;;
27/11/1944;;;;37,5;936;;24,145;131,4;510,4181;11,83691;;;;;67,6;;;
28/11/1944;;;;17,4;636;;19,4737;77,96;328,292;9,433047;;;;;40,4;;;
29/11/1944;;;;16,22;438;;13,7001;48,55;192,8414;6,45513;;;;;24,1;;;
30/11/1944;;;;15,04;308;;11,9915;34,9;133,7527;6,45513;;;;;17,2;;;
1/12/1944;;;;12,68;272;;10,5858;26,64;100,2137;5,691032;;;;;13,6;;;
2/12/1944;;;;14,45;250;;10,3918;21,54;87,6735;5,323955;;;;;15,4;;;
3/12/1944;;;;16,81;198;;11,3788;18,26;78,0232;4,620337;;;;;20,2;;;
4/12/1944;;;;24,14;208;;10,9789;18,26;102,408;4,967014;;;;;17,8;;;
5/12/1944;;;;28,88;260;;11,3788;19,9;128,582;4,967014;;;;;16,3;;;
6/12/1944;;;;22,53;262;;11,7856;19,08;116,2158;4,284053;;;;;13,6;;;
7/12/1944;;;;19,68;210;;11,178;16,62;89,6899;3,958304;;;;;10,85;;;
8/12/1944;;;;17,4;180;;10,7815;14,64;74,3612;3,339008;;;;;8,575;;;
9/12/1944;;;;15,63;158;;10,009;12,32;65,689;4,284053;;;;;7,95;;;
10/12/1944;;;;15,04;162;;9,0821;11,16;57,688;5,323955;;;;;7,05;;;
11/12/1944;;;;13,27;210;;7,8568;9,59;51,755;3,643236;;;;;6,15;;;
12/12/1944;;;;11,08;168;;7,6887;9,18;44,9037;3,339008;;;;;5,85;;;
13/12/1944;;;;10,66;139;;7,6887;8,36;41,0852;2,493103;;;;;5,55;;;
14/12/1944;;;;10,66;151;;7,3577;7,54;38,6581;1,986799;;;;;5,25;;;
15/12/1944;;;;9,4;134;;7,1948;6,31;36,3241;1,986799;;;;;5,015;;;
16/12/1944;;;;9,82;136;;7,1948;5,9;35,1915;1,986799;;;;;5,015;;;
17/12/1944;;;;9,82;168;;10,1996;6,31;50,3351;1,121337;;;;;5,55;;;
18/12/1944;;;;9,82;154;;9,0821;9,59;43,6069;1,751621;;;;;5,015;;;
19/12/1944;;;;9,82;128;;8,9019;7,54;38,6581;1,751621;;;;;4,78;;;
20/12/1944;;;;9,82;128;;8,5466;5,9;35,1915;1,986799;;;;;4,78;;;
21/12/1944;;;;9,4;130;;8,5466;5,9;32,9941;1,318572;;;;;4,31;;;
22/12/1944;;;;9,82;119;;8,0267;5,63;31,929;1,121337;;;;;4,31;;;
23/12/1944;;;;11,5;124;;9,264;5,63;30,886;1,528778;;;;;4,545;;;
24/12/1944;;;;15,63;148;;9,6331;7,54;44,9037;4,284053;;;;;5,85;;;
25/12/1944;;;;11,5;138;;9,264;11,74;46,2247;3,958304;;;;;5,85;;;
26/12/1944;;;;8,98;133;;9,0821;8,36;42,3341;3,045787;;;;;5,25;;;
27/12/1944;;;;7,3;138;;8,9019;7,54;39,8599;2,763755;;;;;4,545;;;
28/12/1944;;;;7,3;124;;9,264;6,72;37,4795;3,643236;;;;;4,075;;;
29/12/1944;;;;7,3;134;;10,009;5,9;34,0816;3,339008;;;;;4,075;;;
30/12/1944;;;;7,3;166;;10,7815;5,9;30,886;3,045787;;;;;3,84;;;
31/12/1944;;;;7,3;127;;9,4477;5,63;30,886;1,986799;;;;;3,84;;;
1/1/1945;;;;6,6;117;;9,0821;5,36;34,0816;2,763755;;;;;3,605;;;
2/1/1945;;;;5,9;158;;9,264;5,09;29,8649;3,045787;;;;;3,84;;;
3/1/1945;;;;5,9;160;;8,9019;4,55;26,9309;1,318572;;;;;3,84;;;
4/1/1945;;;;5,9;124;;8,7234;3,74;25,9954;1,528778;;;;;3,605;;;
5/1/1945;;;;6,95;85;;8,3716;3,47;25,0808;1,121337;;;;;3,37;;;
6/1/1945;;;;7,3;83,5;;8,0267;3,74;23,3134;0,6115092;;;;;3,37;;;
7/1/1945;;;;6,6;110;;8,9019;3,47;26,9309;1,318572;;;;;3,135;;;
8/1/1945;;;;6,6;115;;8,9019;3,2;23,3134;1,986799;;;;;3,135;;;
9/1/1945;;;;5,9;101;;8,9019;2,85;20,8142;1,751621;;;;;3,135;;;
10/1/1945;;;;5,2;109;;8,7234;2,5;20,0207;1,121337;;;;;3,135;;;
11/1/1945;;;;4,5;112;;8,5466;2,15;18,4921;0,6115092;;;;;2,9;;;
12/1/1945;;;;3,245;101;;8,1983;2,15;17,0397;0,4705366;;;;;2,9;;;
13/1/1945;;;;2,875;100;;7,8568;2,15;16,3416;0,3451321;;;;;2,747;;;
14/1/1945;;;;2,32;98,5;;7,5224;1,975;15,0005;0,4705366;;;;;2,594;;;
15/1/1945;;;;1,95;92,5;;7,5224;1,625;13,7314;0,4705366;;;;;2,594;;;
16/1/1945;;;;1,95;108;;6,8743;1,45;13,1234;0,2361774;;;;;2,594;;;
17/1/1945;;;;1,95;119;;6,1035;1,355;13,7314;0,2361774;;;;;2,594;;;
18/1/1945;;;;3,06;97;;5,9546;1,26;12,5327;0,3451321;;;;;2,594;;;
19/1/1945;;;;19,11;94;;5,8075;1,355;19,2468;1,318572;;;;;6,45;;;
20/1/1945;;;;17,4;105;;6,1035;4,55;24,1869;4,284053;;;;;3,84;;;
21/1/1945;;;;9,4;141;;6,8743;4,28;28,8654;3,643236;;;;;4,075;;;
22/1/1945;;;;11,5;136;;8,1983;7,13;35,1915;3,958304;;;;;5,015;;;
23/1/1945;;;;8,98;150;;8,0267;7,13;48,9403;3,045787;;;;;5,015;;;
24/1/1945;;;;7,3;139;;7,5224;4,82;34,0816;2,493103;;;;;4,075;;;
25/1/1945;;;;11,5;121;;7,3577;3,74;27,8875;1,751621;;;;;3,605;;;
26/1/1945;;;;7,3;136;;7,5224;3,2;25,0808;1,986799;;;;;3,135;;;
27/1/1945;;;;6,6;130;;9,264;3,74;29,8649;1,318572;;;;;3,37;;;
28/1/1945;;;;7,3;148;;15,7518;3,47;37,4795;2,493103;;;;;5,25;;;
29/1/1945;;;;11,5;188;;15,9882;4,82;60,8093;9,433047;;;;;6,15;;;
30/1/1945;;;;9,82;162;;10,9789;9,18;42,3341;4,620337;;;;;5,25;;;
31/1/1945;;;;28,3;190;;11,3788;14,06;76,1782;8,535128;;;;;24,1;;;
1/2/1945;;;;48,02;328;;28,9772;21,54;155,7502;9,433047;;;;;33,42;;;
2/2/1945;;;;27,26;280;;22,4416;18,26;128,582;6,45513;;;;;14,8;;;
3/2/1945;;;;21,96;228;;15,7518;15,22;98,0494;5,691032;;;;;8,9;;;
4/2/1945;;;;17,4;170;;9,0821;13,48;70,8103;4,967014;;;;;6,15;;;
5/2/1945;;;;14,45;148;;8,9019;12,32;56,1663;3,339008;;;;;5,015;;;
6/2/1945;;;;22,53;145;;9,264;13,48;62,4094;3,045787;;;;;5,55;;;
7/2/1945;;;;17,97;194;;8,9019;14,06;83,7275;2,493103;;;;;7,95;;;
8/2/1945;;;;20,82;230;;8,3716;10,58;106,8876;3,643236;;;;;50;;;
9/2/1945;;;;21,96;276;;31,8797;18,26;118,6257;6,068128;;;;;24,4;;;
10/2/1945;;;;19,11;278;;18,4444;12,9;111,4898;4,620337;;;;;13,3;;;
11/2/1945;;;;16,22;236;;13,7001;10,58;87,6735;3,643236;;;;;9,875;;;
12/2/1945;;;;12,68;206;;13,0467;8,36;69,0761;3,958304;;;;;7,05;;;
13/2/1945;;;;9,82;160;;11,5813;6,72;60,8093;3,339008;;;;;6,15;;;
14/2/1945;;;;7,3;152;;11,178;5,63;44,9037;1,751621;;;;;5,25;;;
15/2/1945;;;;6,6;138;;10,7815;4,82;38,6581;1,318572;;;;;5,015;;;
16/2/1945;;;;10,24;139;;13,4806;19,08;54,6704;2,234043;;;;;4,78;;;
17/2/1945;;;;25,7;380;;28,6629;24,88;158,6507;21,61342;;;;;23,8;;;
18/2/1945;;;;83,64;506;;23,5706;113,4;238,868;34,462;;;;;152,5;;;
19/2/1945;;;;45,03;877;;52,0489;100,8;733,405;60,07489;;;;;106,5;;;
20/2/1945;;;;86,42;1250;;109,8034;171,1;786,68;55,24795;;;;;75,6;;;
21/2/1945;;;;70,42;868;;52,4666;74,15;497,1535;28,44877;;;;;47,6;;;
22/2/1945;;;;59;542;;23,2858;42,25;262,2581;18,49022;;;;;31,08;;;
23/2/1945;;;;50,46;606;;57,1657;30,16;262,2581;15,5705;;;;;22,3;;;
24/2/1945;;;;79,56;689;;60,2562;28,4;358,005;14,46098;;;;;18,1;;;
25/2/1945;;;;57,78;494;;25,6098;24,88;196,1618;15,01152;;;;;16,3;;;
26/2/1945;;;;38,86;685;;25,6098;50,65;331,9422;24,25476;;;;;15,1;;;
27/2/1945;;;;85,71;823;;138,817;38,05;412,7954;24,93459;;;;;38;;;
28/2/1945;;;;70,42;759;;73,3923;27,52;324,6601;21,61342;;;;;25,3;;;
1/3/1945;;;;42,67;488;;33,2121;23,18;209,8059;16,71359;;;;;17,8;;;
2/3/1945;;;;31,78;472;;25,9077;25,76;189,557;19,09877;;;;;16,6;;;
3/3/1945;;;;22,53;390;;26,8113;21,54;150,0508;12,86057;;;;;14,2;;;
4/3/1945;;;;19,68;308;;23,0028;18,26;126,0451;10,36762;;;;;11,5;;;
5/3/1945;;;;17,4;260;;21,3391;15,22;106,8876;8,535128;;;;;9,875;;;
6/3/1945;;;;16,22;226;;18,9557;14,64;93,8105;7,258426;;;;;8,9;;;
7/3/1945;;;;15,63;210;;16,2263;12,32;87,6735;6,45513;;;;;8,25;;;
8/3/1945;;;;15,04;202;;15,7518;14,64;83,7275;8,100117;;;;;8,25;;;
9/3/1945;;;;13,86;208;;15,0527;13,48;81,7977;6,85193;;;;;8,25;;;
10/3/1945;;;;10,24;212;;13,4806;11,16;76,1782;7,67452;;;;;7,95;;;
11/3/1945;;;;8,56;196;;13,2628;10;69,0761;5,323955;;;;;7,35;;;
12/3/1945;;;;8,14;184;;14,1442;9,18;62,4094;4,967014;;;;;6,45;;;
13/3/1945;;;;7,3;184;;13,4806;8,77;56,1663;3,958304;;;;;5,85;;;
14/3/1945;;;;6,25;156;;12,4085;7,95;53,2;3,958304;;;;;5,55;;;
15/3/1945;;;;6,25;148;;11,178;15,22;57,688;6,45513;;;;;7,65;;;
16/3/1945;;;;5,9;212;;10,7815;21,54;87,6735;12,86057;;;;;14,2;;;
17/3/1945;;;;5,55;210;;10,3918;19,9;76,1782;7,67452;;;;;8,25;;;
18/3/1945;;;;4,85;182;;11,178;14,64;69,0761;5,691032;;;;;6,75;;;
19/3/1945;;;;4,85;152;;10,9789;10,58;57,688;3,045787;;;;;6,15;;;
20/3/1945;;;;4,85;145;;10,5858;9,18;60,8093;4,620337;;;;;5,85;;;
21/3/1945;;;;4,5;160;;12,4085;8,36;53,2;4,284053;;;;;5,85;;;
22/3/1945;;;;4,5;148;;11,3788;7,54;46,2247;3,958304;;;;;5,55;;;
23/3/1945;;;;5,2;133;;10,9789;7,54;42,3341;3,045787;;;;;5,55;;;
24/3/1945;;;;5,2;134;;10,7815;7,54;42,3341;3,339008;;;;;7,05;;;
25/3/1945;;;;17,4;202;;11,5813;8,77;79,8963;3,045787;;;;;29,16;;;
26/3/1945;;;;15,63;234;;10,3918;12,9;72,572;3,958304;;;;;37,62;;;
27/3/1945;;;;9,82;218;;10,009;22,36;93,8105;4,284053;;;;;21,1;;;
28/3/1945;;;;7,3;226;;9,8202;15,22;89,6899;3,958304;;;;;14,2;;;
29/3/1945;;;;6,95;182;;9,4477;11,74;70,8103;3,339008;;;;;10,85;;;
30/3/1945;;;;6,95;160;;9,4477;9,59;57,688;3,045787;;;;;8,575;;;
31/3/1945;;;;5,9;148;;9,264;8,36;48,9403;2,763755;;;;;7,65;;;
1/4/1945;;;;5,55;141;;9,264;7,54;44,9037;2,234043;;;;;6,75;;;
2/4/1945;;;;5,55;134;;9,0821;7,13;41,0852;1,986799;;;;;6,45;;;
3/4/1945;;;;5,55;124;;9,0821;6,31;39,8599;1,986799;;;;;6,15;;;
4/4/1945;;;;6,6;117;;8,9019;5,9;39,8599;1,986799;;;;;5,85;;;
5/4/1945;;;;7,3;142;;9,4477;5,9;48,9403;1,751621;;;;;5,85;;;
6/4/1945;;;;6,6;154;;9,4477;5,63;53,2;1,751621;;;;;5,55;;;
7/4/1945;;;;6,6;148;;9,6331;6,31;43,6069;1,528778;;;;;5,55;;;
8/4/1945;;;;7,3;147;;9,0821;5,63;39,8599;1,121337;;;;;5,25;;;
9/4/1945;;;;7,3;141;;8,9019;5,36;37,4795;1,751621;;;;;5,25;;;
10/4/1945;;;;34,78;178;;12,4085;15,8;93,8105;6,45513;;;;;5,55;;;
11/4/1945;;;;38,86;286;;48,3619;15,8;116,2158;19,09877;;;;;7,65;;;
12/4/1945;;;;44,44;380;;107,4342;16,62;192,8414;63,05053;;;;;6,15;;;
13/4/1945;;;;24,14;404;;48,3619;14,06;189,557;25,62213;;;;;6,15;;;
14/4/1945;;;;17,4;288;;37,3653;11,74;109,1733;15,01152;;;;;6,15;;;
15/4/1945;;;;11,5;236;;20,7978;9,18;83,7275;10,84847;;;;;5,55;;;
16/4/1945;;;;10,66;182;;18,9557;7,54;67,369;8,100117;;;;;5,25;;;
17/4/1945;;;;9,4;162;;17,69;6,72;57,688;6,85193;;;;;5,015;;;
18/4/1945;;;;7,3;154;;14,5951;5,9;51,755;6,068128;;;;;4,78;;;
19/4/1945;;;;7,3;145;;11,9915;5,63;47,5702;4,967014;;;;;4,545;;;
20/4/1945;;;;6,6;139;;11,3788;5,36;43,6069;9,433047;;;;;4,31;;;
21/4/1945;;;;6,6;133;;11,5813;5,09;42,3341;13,38544;;;;;4,31;;;
22/4/1945;;;;6,6;133;;10,7815;4,82;41,0852;9,433047;;;;;4,075;;;
23/4/1945;;;;5,9;142;;10,5858;4,55;42,3341;6,45513;;;;;4,075;;;
24/4/1945;;;;5,9;134;;10,1996;4,01;39,8599;5,691032;;;;;3,84;;;
25/4/1945;;;;5,55;132;;10,009;4,01;37,4795;4,620337;;;;;3,84;;;
26/4/1945;;;;5,2;152;;9,4477;4,28;32,9941;4,284053;;;;;3,84;;;
27/4/1945;;;;4,85;154;;9,264;4,01;32,9941;4,967014;;;;;3,605;;;
28/4/1945;;;;4,85;132;;9,0821;4,01;31,929;4,284053;;;;;3,605;;;
29/4/1945;;;;5,9;139;;13,2628;5,09;32,9941;6,85193;;;;;4,78;;;
30/4/1945;;;;5,2;210;;14,8231;5,09;36,3241;13,38544;;;;;5,25;;;
1/5/1945;;;;5,2;174;;11,3788;5,9;38,6581;7,67452;;;;;5,015;;;
2/5/1945;;;;4,5;143;;10,5858;5,63;41,0852;5,691032;;;;;4,31;;;
3/5/1945;;;;4,5;117;;9,8202;5,09;37,4795;4,967014;;;;;3,84;;;
4/5/1945;;;;3,8;118;;9,4477;5,09;34,0816;4,620337;;;;;3,84;;;
5/5/1945;;;;3,8;124;;9,264;4,82;30,886;4,967014;;;;;3,605;;;
6/5/1945;;;;4,15;130;;9,264;4,28;28,8654;3,643236;;;;;3,605;;;
7/5/1945;;;;3,8;133;;9,0821;4,28;28,8654;3,339008;;;;;3,37;;;
8/5/1945;;;;3,8;105;;8,7234;3,74;26,9309;3,339008;;;;;3,37;;;
9/5/1945;;;;3,8;106;;8,9019;3,47;25,9954;3,339008;;;;;3,135;;;
10/5/1945;;;;3,8;114;;10,7815;3,47;25,9954;3,339008;;;;;3,135;;;
11/5/1945;;;;3,8;156;;11,9915;4,01;32,9941;3,643236;;;;;3,84;;;
12/5/1945;;;;4,15;154;;11,3788;3,74;29,8649;4,284053;;;;;3,605;;;
13/5/1945;;;;4,15;123;;10,9789;4,55;28,8654;3,643236;;;;;3,605;;;
14/5/1945;;;;4,5;118;;10,7815;5,09;28,8654;3,339008;;;;;3,605;;;
15/5/1945;;;;4,5;139;;11,178;4,82;32,9941;2,763755;;;;;3,605;;;
16/5/1945;;;;4,85;142;;10,5858;4,82;30,886;2,493103;;;;;3,37;;;
17/5/1945;;;;5,55;141;;14,8231;5,36;31,929;3,045787;;;;;4,31;;;
18/5/1945;;;;8,14;136;;19,7352;7,13;41,0852;6,068128;;;;;5,55;;;
19/5/1945;;;;7,3;124;;17,1954;11,16;38,6581;3,643236;;;;;5,015;;;
20/5/1945;;;;7,3;110;;15,0527;8,77;38,6581;3,958304;;;;;4,075;;;
21/5/1945;;;;6,6;117;;13,7001;7,95;38,6581;3,339008;;;;;3,84;;;
22/5/1945;;;;5,9;123;;13,2628;6,72;32,9941;2,763755;;;;;3,605;;;
23/5/1945;;;;5,9;119;;12,4085;5,63;30,886;2,763755;;;;;3,37;;;
24/5/1945;;;;5,2;118;;11,7856;5,09;28,8654;2,763755;;;;;3,37;;;
25/5/1945;;;;4,5;110;;11,3788;4,55;27,8875;3,339008;;;;;3,37;;;
26/5/1945;;;;3,8;124;;10,7815;4,28;25,9954;2,234043;;;;;3,37;;;
27/5/1945;;;;3,8;123;;10,1996;4,82;26,9309;2,763755;;;;;3,37;;;
28/5/1945;;;;5,55;118;;9,8202;4,55;25,0808;3,643236;;;;;4,545;;;
29/5/1945;;;;4,15;108;;9,6331;4,01;25,0808;3,339008;;;;;4,075;;;
30/5/1945;;;;3,8;94;;9,4477;4,28;24,1869;2,493103;;;;;3,84;;;
31/5/1945;;;;3,8;86,5;;9,264;4,01;24,1869;2,763755;;;;;3,605;;;
1/6/1945;;;;3,8;108;;8,9019;4,01;25,0808;2,493103;;;;;3,37;;;
2/6/1945;;;;3,8;123;;7,8568;3,47;23,3134;1,986799;;;;;3,37;;;
3/6/1945;;;;3,8;136;;7,6887;3,2;22,4603;1,986799;;;;;3,135;;;
4/6/1945;;;;3,8;136;;7,6887;4,28;22,4603;3,339008;;;;;3,37;;;
5/6/1945;;;;4,15;162;;14,8231;5,9;27,8875;19,7154;;;;;10,2;;;
6/6/1945;;;;4,15;157;;13,0467;8,77;42,3341;8,979465;;;;;9,225;;;
7/6/1945;;;;4,5;168;;11,3788;9,18;57,688;6,45513;;;;;5,55;;;
8/6/1945;;;;4,15;147;;10,1996;8,36;47,5702;5,323955;;;;;4,31;;;
9/6/1945;;;;3,8;138;;9,6331;7,13;38,6581;3,958304;;;;;4,075;;;
10/6/1945;;;;3,8;121;;8,7234;5,9;31,929;3,958304;;;;;3,84;;;
11/6/1945;;;;3,615;109;;7,8568;5,36;28,8654;3,339008;;;;;3,84;;;
12/6/1945;;;;3,615;108;;7,6887;4,82;27,8875;3,339008;;;;;3,605;;;
13/6/1945;;;;3,43;100;;7,5224;4,28;25,0808;3,339008;;;;;3,605;;;
14/6/1945;;;;3,43;103;;7,5224;4,01;24,1869;3,045787;;;;;3,37;;;
15/6/1945;;;;3,43;103;;7,3577;4,01;23,3134;2,493103;;;;;3,37;;;
16/6/1945;;;;3,43;89,5;;7,3577;3,74;22,4603;2,493103;;;;;3,135;;;
17/6/1945;;;;3,43;88;;7,1948;3,74;21,6273;2,234043;;;;;3,135;;;
18/6/1945;;;;4,5;94;;7,1948;3,47;21,6273;1,986799;;;;;3,135;;;
19/6/1945;;;;5,55;133;;7,6887;3,47;21,6273;6,068128;;;;;3,605;;;
20/6/1945;;;;6,6;152;;9,8202;4,01;30,886;25,62213;;;;;5,015;;;
21/6/1945;;;;7,3;198;;9,8202;5,63;70,8103;15,01152;;;;;5,25;;;
22/6/1945;;;;8,14;202;;11,3788;9,59;56,1663;13,91893;;;;;5,015;;;
